ID,light_brown,dark_brown,black,blue_gray,red,white
SYNSKIN_0029901,1,0,0,1,0,1
SYNSKIN_0030845,0,1,0,1,0,1
SYNSKIN_0030904,1,0,0,1,0,1
SYNSKIN_0026046,1,0,0,1,0,0
SYNSKIN_0031780,0,1,1,1,0,0
SYNSKIN_0029540,1,0,0,0,0,0
SYNSKIN_0030286,0,1,0,1,1,1
SYNSKIN_0033685,0,1,1,1,0,0
SYNSKIN_0028653,1,1,1,0,0,0
SYNSKIN_0027188,1,1,0,1,0,1
SYNSKIN_0028727,1,0,0,1,0,1
SYNSKIN_0033013,1,1,0,0,0,1
SYNSKIN_0025447,0,1,0,0,1,0
SYNSKIN_0032637,1,0,0,0,0,1
SYNSKIN_0025481,0,1,0,1,1,1
SYNSKIN_0030456,1,1,1,0,0,0
SYNSKIN_0026657,1,0,0,0,0,1
SYNSKIN_0029975,1,1,0,0,1,0
SYNSKIN_0032321,0,0,0,1,1,0
SYNSKIN_0028797,0,1,0,1,0,1
SYNSKIN_0031630,1,1,0,0,0,1
SYNSKIN_0026427,0,0,1,0,0,0
SYNSKIN_0031140,0,0,1,1,0,0
SYNSKIN_0028198,0,1,0,1,0,1
SYNSKIN_0030065,0,1,1,1,0,1
SYNSKIN_0032353,0,1,0,0,0,0
SYNSKIN_0024751,0,1,0,1,1,1
SYNSKIN_0026701,1,1,1,1,0,0
SYNSKIN_0031541,1,0,0,1,0,0
SYNSKIN_0029763,0,1,1,1,0,0
SYNSKIN_0033359,0,1,1,0,0,0
SYNSKIN_0029841,0,0,0,1,1,0
SYNSKIN_0026268,1,0,0,1,0,1
SYNSKIN_0027112,0,1,1,0,0,0
SYNSKIN_0028677,0,1,1,0,1,0
SYNSKIN_0027528,0,1,1,0,1,0
SYNSKIN_0026558,0,1,0,0,1,0
SYNSKIN_0032072,0,0,0,1,1,0
SYNSKIN_0032130,0,1,1,1,0,0
SYNSKIN_0030558,1,1,0,0,1,0
SYNSKIN_0026251,1,1,0,1,0,0
SYNSKIN_0033568,0,0,0,1,0,0
SYNSKIN_0030009,0,1,0,1,0,1
SYNSKIN_0033555,1,0,1,0,0,0
SYNSKIN_0029826,1,1,0,0,1,0
SYNSKIN_0025915,1,0,0,1,0,1
SYNSKIN_0032677,1,0,0,0,0,0
SYNSKIN_0026044,1,1,0,1,0,1
SYNSKIN_0024360,0,0,0,1,1,0
SYNSKIN_0024800,0,1,0,1,0,1
SYNSKIN_0029393,0,0,0,1,0,0
SYNSKIN_0033632,0,0,1,1,0,0
SYNSKIN_0025286,1,1,0,1,0,0
SYNSKIN_0029835,1,1,0,0,0,1
SYNSKIN_0030550,1,1,0,1,0,0
SYNSKIN_0024794,1,0,0,0,0,0
SYNSKIN_0031391,1,1,0,0,0,1
SYNSKIN_0026949,1,1,0,0,0,1
SYNSKIN_0026702,0,1,0,1,0,1
SYNSKIN_0027856,1,0,0,0,0,0
SYNSKIN_0027560,1,1,0,1,0,0
SYNSKIN_0026609,1,1,1,1,0,0
SYNSKIN_0028436,1,1,1,1,0,0
SYNSKIN_0033945,0,0,0,1,1,0
SYNSKIN_0029534,0,0,1,0,0,0
SYNSKIN_0028593,0,1,1,1,0,0
SYNSKIN_0031602,1,1,0,0,0,0
SYNSKIN_0025046,1,1,0,0,0,0
SYNSKIN_0033700,1,1,0,1,0,1
SYNSKIN_0030411,1,1,0,1,0,0
SYNSKIN_0026503,1,1,0,1,0,1
SYNSKIN_0027667,0,1,1,0,1,0
SYNSKIN_0032401,0,1,1,0,0,0
SYNSKIN_0025460,1,0,1,0,0,0
SYNSKIN_0027712,0,0,0,1,1,0
SYNSKIN_0029688,0,1,1,0,0,0
SYNSKIN_0027459,0,0,0,1,0,1
SYNSKIN_0031095,0,1,0,0,0,0
SYNSKIN_0030424,0,1,1,1,0,0
SYNSKIN_0026950,0,1,0,0,1,0
SYNSKIN_0024847,0,0,1,0,0,0
SYNSKIN_0033274,0,1,1,0,0,0
SYNSKIN_0025299,0,1,1,1,0,1
SYNSKIN_0030335,1,1,1,1,0,1
SYNSKIN_0031817,1,1,0,0,0,1
SYNSKIN_0030328,1,0,0,0,1,0
SYNSKIN_0028837,0,0,0,1,1,0
SYNSKIN_0032398,0,1,1,1,0,0
SYNSKIN_0030684,1,0,0,0,1,0
SYNSKIN_0031465,0,1,0,1,0,1
SYNSKIN_0028803,1,1,0,0,0,1
SYNSKIN_0032658,1,1,0,1,0,1
SYNSKIN_0032680,1,0,0,1,0,1
SYNSKIN_0029390,0,1,1,1,0,0
SYNSKIN_0027565,1,0,1,0,0,0
SYNSKIN_0030363,1,0,0,0,1,0
SYNSKIN_0028772,1,0,0,1,0,0
SYNSKIN_0028371,1,1,0,0,0,1
SYNSKIN_0024802,0,1,1,1,0,0
SYNSKIN_0032345,1,0,0,1,0,1
SYNSKIN_0025868,0,1,0,0,1,0
SYNSKIN_0033107,0,1,1,1,0,0
SYNSKIN_0033372,0,0,1,1,0,0
SYNSKIN_0032655,0,1,1,1,0,0
SYNSKIN_0028207,0,0,0,1,1,0
SYNSKIN_0030430,0,1,0,1,1,1
SYNSKIN_0026444,0,1,0,1,1,1
SYNSKIN_0031606,0,0,0,1,1,0
SYNSKIN_0032936,1,1,0,1,0,1
SYNSKIN_0024904,1,1,1,1,0,0
SYNSKIN_0027790,1,1,1,1,0,1
SYNSKIN_0033661,0,0,0,1,0,1
SYNSKIN_0027158,0,1,1,1,0,0
SYNSKIN_0028676,0,1,1,0,1,0
SYNSKIN_0028600,0,0,0,1,1,0
SYNSKIN_0027146,0,0,1,0,0,0
SYNSKIN_0033150,1,1,0,1,0,0
SYNSKIN_0033648,1,1,0,0,1,0
SYNSKIN_0024451,1,1,0,0,0,0
SYNSKIN_0030008,0,0,0,1,0,1
SYNSKIN_0026373,1,1,0,0,1,0
SYNSKIN_0031068,0,1,1,1,0,0
SYNSKIN_0032956,1,0,0,0,0,1
SYNSKIN_0027812,0,1,1,0,1,0
SYNSKIN_0033262,0,1,0,1,0,1
SYNSKIN_0024509,0,0,1,1,0,0
SYNSKIN_0025822,0,1,0,0,0,0
SYNSKIN_0031268,1,1,0,0,0,1
SYNSKIN_0031632,1,1,0,1,0,1
SYNSKIN_0031990,0,1,0,0,0,0
SYNSKIN_0026330,0,1,0,0,1,0
SYNSKIN_0031739,0,0,0,1,0,0
SYNSKIN_0033412,1,1,0,0,1,0
SYNSKIN_0025935,0,1,1,0,0,0
SYNSKIN_0025992,0,1,1,0,0,0
SYNSKIN_0024857,1,0,0,1,0,1
SYNSKIN_0031472,1,1,0,0,0,0
SYNSKIN_0027482,1,1,1,0,0,0
SYNSKIN_0031246,0,0,0,1,0,1
SYNSKIN_0027978,0,1,0,1,0,1
SYNSKIN_0031228,0,1,1,0,0,0
SYNSKIN_0026128,1,0,0,0,1,0
SYNSKIN_0029838,0,1,0,0,0,0
SYNSKIN_0031985,0,1,0,0,1,0
SYNSKIN_0033597,0,1,1,1,0,0
SYNSKIN_0032249,1,0,0,0,1,0
SYNSKIN_0033424,0,0,0,1,0,1
SYNSKIN_0033933,0,0,0,1,1,0
SYNSKIN_0031107,1,1,0,1,0,0
SYNSKIN_0033151,0,1,1,1,0,0
SYNSKIN_0034156,0,1,1,0,0,0
SYNSKIN_0032874,0,1,1,0,1,0
SYNSKIN_0032333,0,0,1,0,0,0
SYNSKIN_0031125,0,1,0,0,0,0
SYNSKIN_0028953,1,1,0,0,0,1
SYNSKIN_0030408,1,1,0,1,0,0
SYNSKIN_0025023,1,0,0,0,0,0
SYNSKIN_0030508,0,1,0,1,1,1
SYNSKIN_0032674,0,1,0,0,0,0
SYNSKIN_0031581,0,0,0,1,0,1
SYNSKIN_0028856,1,1,1,1,0,1
SYNSKIN_0025711,1,1,0,0,0,1
SYNSKIN_0030168,0,0,1,1,0,0
SYNSKIN_0031241,0,0,0,1,0,1
SYNSKIN_0027172,0,0,1,0,0,0
SYNSKIN_0032062,0,1,1,0,1,0
SYNSKIN_0025089,1,1,0,1,0,1
SYNSKIN_0031622,1,0,0,0,1,0
SYNSKIN_0029424,0,0,1,1,0,0
SYNSKIN_0033094,1,0,0,0,0,1
SYNSKIN_0031281,0,1,1,1,0,0
SYNSKIN_0033345,0,0,1,0,0,0
SYNSKIN_0031035,1,0,0,1,0,0
SYNSKIN_0032972,0,1,1,0,1,0
SYNSKIN_0024830,0,1,1,1,0,1
SYNSKIN_0024552,0,1,1,1,0,1
SYNSKIN_0028622,0,0,0,1,0,0
SYNSKIN_0029346,0,1,1,1,0,0
SYNSKIN_0031795,1,0,0,0,0,0
SYNSKIN_0030621,0,1,0,1,0,1
SYNSKIN_0024441,0,1,1,1,0,0
SYNSKIN_0033380,1,1,0,1,0,1
SYNSKIN_0030782,1,1,0,0,0,0
SYNSKIN_0033499,1,0,0,0,0,0
SYNSKIN_0031585,1,1,0,0,1,0
SYNSKIN_0032998,0,0,1,0,0,0
SYNSKIN_0024571,0,1,1,1,0,0
SYNSKIN_0030222,0,0,0,1,0,0
SYNSKIN_0026958,1,1,0,1,0,0
SYNSKIN_0030112,0,0,0,1,0,1
SYNSKIN_0031783,0,1,1,1,0,0
SYNSKIN_0025537,1,1,0,0,0,0
SYNSKIN_0034197,1,1,1,1,0,0
SYNSKIN_0025672,0,0,0,1,1,0
SYNSKIN_0026054,1,0,0,1,0,1
SYNSKIN_0027882,0,0,1,0,0,0
SYNSKIN_0024494,0,1,0,1,1,1
SYNSKIN_0030036,0,1,0,0,0,0
SYNSKIN_0027370,0,1,0,1,1,1
SYNSKIN_0027156,1,0,0,0,0,0
SYNSKIN_0027263,1,1,0,1,0,1
SYNSKIN_0034113,0,1,1,0,0,0
SYNSKIN_0026384,0,1,1,0,0,0
SYNSKIN_0025110,0,1,0,0,0,0
SYNSKIN_0032243,0,0,0,1,1,0
SYNSKIN_0026659,1,0,0,1,0,0
SYNSKIN_0029284,0,1,1,1,0,0
SYNSKIN_0025424,1,1,0,0,0,0
SYNSKIN_0034118,1,1,0,1,0,1
SYNSKIN_0031895,0,0,0,1,1,0
SYNSKIN_0031914,0,0,1,0,0,0
SYNSKIN_0032424,0,1,0,1,0,1
SYNSKIN_0024990,1,0,0,0,0,1
SYNSKIN_0024871,1,1,1,1,0,1
SYNSKIN_0026583,0,1,1,1,0,0
SYNSKIN_0027573,1,0,0,0,0,1
SYNSKIN_0033066,0,1,1,0,0,0
SYNSKIN_0027948,0,1,0,0,1,0
SYNSKIN_0029314,0,1,1,1,0,0
SYNSKIN_0028736,0,0,1,0,0,0
SYNSKIN_0024411,1,1,0,0,0,1
SYNSKIN_0032346,0,0,1,1,0,0
SYNSKIN_0031428,1,1,1,1,0,0
SYNSKIN_0026768,0,1,0,0,0,0
SYNSKIN_0029236,0,0,1,0,0,0
SYNSKIN_0031717,0,1,1,1,0,1
SYNSKIN_0031911,1,0,0,0,0,1
SYNSKIN_0027697,1,0,1,0,0,0
SYNSKIN_0033799,0,0,0,1,0,0
SYNSKIN_0033743,0,1,1,0,1,0
SYNSKIN_0027735,1,0,0,0,0,0
SYNSKIN_0024651,0,1,1,0,0,0
SYNSKIN_0024521,1,1,1,1,0,0
SYNSKIN_0029213,1,0,1,0,0,0
SYNSKIN_0028685,0,1,0,0,1,0
SYNSKIN_0030899,1,1,1,1,0,0
SYNSKIN_0025773,0,1,1,1,0,0
SYNSKIN_0024376,1,0,0,1,0,1
SYNSKIN_0031766,1,1,0,0,1,0
SYNSKIN_0033280,0,1,0,0,1,0
SYNSKIN_0029700,1,1,0,1,0,0
SYNSKIN_0028346,1,0,0,0,1,0
SYNSKIN_0028694,1,0,0,1,0,1
SYNSKIN_0032207,1,0,0,0,1,0
SYNSKIN_0025354,0,1,0,1,0,1
SYNSKIN_0030660,0,0,1,0,0,0
SYNSKIN_0032960,1,0,0,0,0,1
SYNSKIN_0031026,0,0,0,1,0,0
SYNSKIN_0029764,0,1,1,1,0,0
SYNSKIN_0024343,1,0,0,0,0,1
SYNSKIN_0030506,0,0,1,0,0,0
SYNSKIN_0026844,1,1,0,0,0,1
SYNSKIN_0030693,1,1,0,0,0,0
SYNSKIN_0031116,0,1,0,1,1,1
SYNSKIN_0034163,0,0,1,0,0,0
SYNSKIN_0031668,1,0,0,0,0,0
SYNSKIN_0030152,0,1,1,1,0,0
SYNSKIN_0027673,1,0,0,0,1,0
SYNSKIN_0032453,1,1,1,1,0,0
SYNSKIN_0033226,0,1,0,1,0,1
SYNSKIN_0028100,1,1,1,0,0,0
SYNSKIN_0025142,0,0,1,0,0,0
SYNSKIN_0024848,0,1,1,1,0,0
SYNSKIN_0026309,1,1,1,0,0,0
SYNSKIN_0030860,1,1,0,0,0,0
SYNSKIN_0028909,0,1,0,0,0,0
SYNSKIN_0029742,1,1,1,0,0,0
SYNSKIN_0030393,0,0,0,1,0,1
SYNSKIN_0028551,0,1,1,1,0,0
SYNSKIN_0028854,1,0,0,1,0,1
SYNSKIN_0030137,1,1,1,1,0,0
SYNSKIN_0030942,0,1,1,1,0,1
SYNSKIN_0033232,1,0,0,0,0,1
SYNSKIN_0028857,0,1,0,1,1,1
SYNSKIN_0033883,0,1,1,1,0,0
SYNSKIN_0026404,1,1,1,0,0,0
SYNSKIN_0032226,0,1,0,0,1,0
SYNSKIN_0029342,0,1,0,1,1,1
SYNSKIN_0030435,0,1,0,1,0,1
SYNSKIN_0033036,1,1,0,0,0,0
SYNSKIN_0028835,0,1,0,1,0,1
SYNSKIN_0026762,0,1,0,1,0,1
SYNSKIN_0033427,1,1,0,1,0,0
SYNSKIN_0032289,1,0,0,1,0,0
SYNSKIN_0025626,0,1,0,1,1,1
SYNSKIN_0031384,0,1,1,1,0,1
SYNSKIN_0026493,0,1,1,0,1,0
SYNSKIN_0032599,1,1,0,0,0,0
SYNSKIN_0029690,0,1,0,1,0,1
SYNSKIN_0029420,0,1,0,0,1,0
SYNSKIN_0029720,1,1,0,0,1,0
SYNSKIN_0028927,0,1,0,1,1,1
SYNSKIN_0024966,1,1,0,1,0,0
SYNSKIN_0032273,0,1,1,1,0,0
SYNSKIN_0028230,0,1,1,1,0,1
SYNSKIN_0031782,1,0,0,0,0,0
SYNSKIN_0032691,1,0,1,0,0,0
SYNSKIN_0030214,0,1,0,0,1,0
SYNSKIN_0029642,0,1,1,0,0,0
SYNSKIN_0028234,1,1,0,0,0,1
SYNSKIN_0033660,0,1,1,1,0,1
SYNSKIN_0032166,1,0,0,0,0,0
SYNSKIN_0029802,1,0,0,0,0,1
SYNSKIN_0033621,0,1,0,1,1,1
SYNSKIN_0034285,1,1,1,1,0,1
SYNSKIN_0027344,0,1,1,1,0,1
SYNSKIN_0026184,1,1,0,0,1,0
SYNSKIN_0028775,1,1,1,1,0,0
SYNSKIN_0031949,0,1,0,0,0,0
SYNSKIN_0029212,0,1,1,0,0,0
SYNSKIN_0031300,0,1,0,1,0,1
SYNSKIN_0030421,0,1,0,0,0,0
SYNSKIN_0031702,0,1,0,0,0,0
SYNSKIN_0032012,1,1,1,1,0,1
SYNSKIN_0029094,1,0,0,1,0,0
SYNSKIN_0024428,0,1,1,0,0,0
SYNSKIN_0029368,0,1,1,1,0,0
SYNSKIN_0024381,0,1,0,1,1,1
SYNSKIN_0026139,0,1,1,1,0,0
SYNSKIN_0026000,1,1,1,0,0,0
SYNSKIN_0029758,0,0,1,0,0,0
SYNSKIN_0028891,0,0,0,1,1,0
SYNSKIN_0031084,0,0,1,0,0,0
SYNSKIN_0028174,0,1,0,0,0,0
SYNSKIN_0032051,0,1,0,1,0,1
SYNSKIN_0026945,0,1,0,1,1,1
SYNSKIN_0029731,1,0,0,0,0,0
SYNSKIN_0029429,0,1,0,0,0,0
SYNSKIN_0030078,0,1,1,1,0,0
SYNSKIN_0034250,1,1,0,1,0,1
SYNSKIN_0030011,0,1,1,1,0,0
SYNSKIN_0030399,1,1,1,1,0,1
SYNSKIN_0029649,0,0,0,1,0,0
SYNSKIN_0031163,0,0,1,0,0,0
SYNSKIN_0028076,0,0,0,1,1,0
SYNSKIN_0030202,1,0,0,1,0,1
SYNSKIN_0030917,1,1,1,1,0,1
SYNSKIN_0027080,1,1,1,1,0,0
SYNSKIN_0026259,1,1,0,0,0,0
SYNSKIN_0025849,0,0,1,1,0,0
SYNSKIN_0031885,0,1,0,0,1,0
SYNSKIN_0027365,1,0,1,0,0,0
SYNSKIN_0028989,1,1,0,0,0,0
SYNSKIN_0030453,0,0,0,1,0,0
SYNSKIN_0033194,1,0,0,1,0,1
SYNSKIN_0024715,0,1,0,1,1,1
SYNSKIN_0026379,0,0,1,0,0,0
SYNSKIN_0033709,1,0,0,0,0,1
SYNSKIN_0031134,0,1,0,1,1,1
SYNSKIN_0024594,1,0,0,0,0,1
SYNSKIN_0033105,1,1,0,0,0,0
SYNSKIN_0027588,1,0,0,1,0,1
SYNSKIN_0025641,0,0,1,1,0,0
SYNSKIN_0028089,0,0,0,1,1,0
SYNSKIN_0029005,0,0,1,0,0,0
SYNSKIN_0033247,0,0,1,1,0,0
SYNSKIN_0031182,1,0,0,0,0,0
SYNSKIN_0025270,0,1,1,0,0,0
SYNSKIN_0029484,0,0,1,0,0,0
SYNSKIN_0029615,1,1,0,0,1,0
SYNSKIN_0032209,0,0,1,0,0,0
SYNSKIN_0032364,1,1,0,1,0,0
SYNSKIN_0031679,0,1,1,0,0,0
SYNSKIN_0025105,1,0,0,0,0,1
SYNSKIN_0028658,0,1,1,1,0,1
SYNSKIN_0031400,1,0,0,1,0,1
SYNSKIN_0025437,1,0,0,1,0,0
SYNSKIN_0026854,1,1,0,0,0,1
SYNSKIN_0030559,0,0,1,0,0,0
SYNSKIN_0026067,0,1,1,1,0,0
SYNSKIN_0032208,1,1,1,1,0,1
SYNSKIN_0025430,0,0,0,1,1,0
SYNSKIN_0028179,1,1,0,0,1,0
SYNSKIN_0029927,0,0,0,1,1,0
SYNSKIN_0025713,0,1,1,1,0,0
SYNSKIN_0028369,0,1,1,0,1,0
SYNSKIN_0033033,0,0,0,1,1,0
SYNSKIN_0030241,1,0,0,0,0,1
SYNSKIN_0026975,0,1,1,0,1,0
SYNSKIN_0032503,1,1,1,0,0,0
SYNSKIN_0033881,0,0,0,1,1,0
SYNSKIN_0030464,1,0,1,0,0,0
SYNSKIN_0027886,0,1,0,0,1,0
SYNSKIN_0027997,0,1,1,0,0,0
SYNSKIN_0024389,1,1,0,1,0,0
SYNSKIN_0029050,1,0,0,0,0,1
SYNSKIN_0031590,0,0,1,0,0,0
SYNSKIN_0026722,0,0,0,1,0,1
SYNSKIN_0033454,1,0,0,0,0,0
SYNSKIN_0029102,0,1,0,1,0,1
SYNSKIN_0030313,0,1,1,0,1,0
SYNSKIN_0028780,1,1,0,1,0,1
SYNSKIN_0030018,0,0,1,1,0,0
SYNSKIN_0029357,1,1,1,0,0,0
SYNSKIN_0025675,1,1,0,0,1,0
SYNSKIN_0024968,0,1,0,1,1,1
SYNSKIN_0025228,1,1,0,0,0,0
SYNSKIN_0024774,0,1,0,1,1,1
SYNSKIN_0028994,1,1,1,1,0,0
SYNSKIN_0031229,1,1,0,0,1,0
SYNSKIN_0026856,0,1,1,0,1,0
SYNSKIN_0033587,1,0,0,1,0,0
SYNSKIN_0027564,1,0,0,1,0,0
SYNSKIN_0027529,0,1,0,0,1,0
SYNSKIN_0031094,0,0,0,1,1,0
SYNSKIN_0028999,1,1,0,0,0,1
SYNSKIN_0025268,1,1,1,1,0,0
SYNSKIN_0031497,0,1,0,0,1,0
SYNSKIN_0034242,0,0,0,1,1,0
SYNSKIN_0030807,0,0,0,1,0,0
SYNSKIN_0032085,1,0,0,1,0,0
SYNSKIN_0026165,0,1,0,0,1,0
SYNSKIN_0026816,1,1,0,0,0,1
SYNSKIN_0034133,1,0,0,1,0,0
SYNSKIN_0030154,1,1,1,0,0,0
SYNSKIN_0024924,0,1,1,1,0,1
SYNSKIN_0025846,0,1,0,0,0,0
SYNSKIN_0032175,0,1,0,1,0,1
SYNSKIN_0028604,0,1,0,1,0,1
SYNSKIN_0032608,1,1,0,0,0,0
SYNSKIN_0032274,0,0,0,1,0,0
SYNSKIN_0024446,1,0,0,0,0,1
SYNSKIN_0030272,1,0,0,1,0,1
SYNSKIN_0029918,1,0,0,0,0,1
SYNSKIN_0027753,0,0,1,0,0,0
SYNSKIN_0026942,1,0,0,0,0,1
SYNSKIN_0029993,1,0,0,0,1,0
SYNSKIN_0030172,1,0,1,0,0,0
SYNSKIN_0029205,0,0,0,1,0,1
SYNSKIN_0027000,1,1,0,0,1,0
SYNSKIN_0026365,0,0,0,1,0,1
SYNSKIN_0029345,1,1,0,0,1,0
SYNSKIN_0032531,1,0,0,0,0,0
SYNSKIN_0025908,0,1,0,0,0,0
SYNSKIN_0026227,0,1,1,1,0,1
SYNSKIN_0025688,1,1,0,1,0,0
SYNSKIN_0033699,0,1,1,1,0,0
SYNSKIN_0032135,1,1,0,0,0,0
SYNSKIN_0031666,0,1,0,1,0,1
SYNSKIN_0030148,1,1,0,0,0,0
SYNSKIN_0025196,1,1,1,1,0,0
SYNSKIN_0031419,0,0,1,0,0,0
SYNSKIN_0029379,0,0,1,0,0,0
SYNSKIN_0028569,1,1,0,0,1,0
SYNSKIN_0026629,0,0,1,1,0,0
SYNSKIN_0026997,0,1,1,0,1,0
SYNSKIN_0027323,1,1,1,1,0,0
SYNSKIN_0028127,0,1,0,1,0,1
SYNSKIN_0033181,0,1,1,0,0,0
SYNSKIN_0030694,0,1,1,1,0,1
SYNSKIN_0028380,1,1,0,1,0,0
SYNSKIN_0027843,0,0,0,1,1,0
SYNSKIN_0033777,1,1,1,0,0,0
SYNSKIN_0031670,1,0,0,1,0,0
SYNSKIN_0034171,1,1,0,1,0,1
SYNSKIN_0031114,0,0,0,1,0,0
SYNSKIN_0033807,1,1,1,0,0,0
SYNSKIN_0029702,1,0,0,1,0,1
SYNSKIN_0030257,1,1,0,0,0,1
SYNSKIN_0033246,1,0,0,0,1,0
SYNSKIN_0033993,0,1,0,1,0,1
SYNSKIN_0028479,1,0,1,0,0,0
SYNSKIN_0026099,0,1,0,0,0,0
SYNSKIN_0030846,0,0,0,1,0,0
SYNSKIN_0027481,1,0,0,0,0,0
SYNSKIN_0024912,0,0,1,1,0,0
SYNSKIN_0025862,1,0,0,1,0,1
SYNSKIN_0029761,1,0,0,1,0,0
SYNSKIN_0029152,1,1,1,1,0,1
SYNSKIN_0033261,1,1,1,0,0,0
SYNSKIN_0027781,1,1,0,0,1,0
SYNSKIN_0033605,1,1,0,1,0,1
SYNSKIN_0025302,0,1,1,1,0,1
SYNSKIN_0032432,1,0,0,1,0,0
SYNSKIN_0024338,1,1,0,0,0,1
SYNSKIN_0027925,0,0,0,1,0,0
SYNSKIN_0032370,0,1,1,1,0,1
SYNSKIN_0024667,1,1,0,0,0,1
SYNSKIN_0031732,0,0,0,1,0,0
SYNSKIN_0026841,0,0,1,0,0,0
SYNSKIN_0034006,0,1,0,1,1,1
SYNSKIN_0028464,0,1,1,1,0,1
SYNSKIN_0029589,0,1,1,0,0,0
SYNSKIN_0029158,1,0,0,0,1,0
SYNSKIN_0027455,1,0,0,1,0,0
SYNSKIN_0024829,0,0,0,1,0,1
SYNSKIN_0027091,1,1,0,0,0,0
SYNSKIN_0032382,0,1,1,1,0,1
SYNSKIN_0030850,0,1,1,1,0,0
SYNSKIN_0024593,1,0,1,0,0,0
SYNSKIN_0028354,1,1,0,1,0,0
SYNSKIN_0032296,0,1,1,0,1,0
SYNSKIN_0027023,0,0,0,1,0,0
SYNSKIN_0027010,1,0,0,1,0,0
SYNSKIN_0028109,0,1,1,0,0,0
SYNSKIN_0026150,1,0,1,0,0,0
SYNSKIN_0034062,0,1,1,1,0,1
SYNSKIN_0027892,1,0,0,0,0,0
SYNSKIN_0028393,1,0,0,1,0,0
SYNSKIN_0025545,0,1,1,1,0,0
SYNSKIN_0026272,1,0,0,1,0,1
SYNSKIN_0026833,0,1,1,1,0,1
SYNSKIN_0024805,1,1,0,1,0,1
SYNSKIN_0025520,0,1,0,0,0,0
SYNSKIN_0032065,1,0,0,0,1,0
SYNSKIN_0029355,1,1,1,1,0,1
SYNSKIN_0033323,1,1,1,1,0,1
SYNSKIN_0027113,0,1,1,1,0,0
SYNSKIN_0028166,0,1,1,1,0,0
SYNSKIN_0025200,0,0,1,1,0,0
SYNSKIN_0031002,0,1,1,1,0,0
SYNSKIN_0030627,0,1,1,0,0,0
SYNSKIN_0032466,0,1,1,1,0,0
SYNSKIN_0029930,1,1,1,1,0,0
SYNSKIN_0031270,0,1,0,0,0,0
SYNSKIN_0026563,0,1,0,1,0,1
SYNSKIN_0028713,1,0,0,1,0,0
SYNSKIN_0034056,1,0,0,1,0,0
SYNSKIN_0029585,1,1,1,1,0,0
SYNSKIN_0029197,1,1,0,0,0,0
SYNSKIN_0029858,1,1,1,1,0,1
SYNSKIN_0030822,0,1,0,0,1,0
SYNSKIN_0028210,1,1,1,1,0,1
SYNSKIN_0031558,0,1,0,0,0,0
SYNSKIN_0030551,0,0,1,1,0,0
SYNSKIN_0028421,1,1,0,1,0,1
SYNSKIN_0028039,0,1,1,1,0,0
SYNSKIN_0024568,1,0,0,1,0,1
SYNSKIN_0027047,0,0,0,1,1,0
SYNSKIN_0027898,0,1,1,0,1,0
SYNSKIN_0031410,0,0,1,1,0,0
SYNSKIN_0031348,0,1,1,0,0,0
SYNSKIN_0032792,0,1,1,1,0,0
SYNSKIN_0030077,0,0,1,0,0,0
SYNSKIN_0026081,1,1,0,1,0,0
SYNSKIN_0025185,1,1,1,1,0,0
SYNSKIN_0027804,1,0,0,1,0,0
SYNSKIN_0025806,0,0,1,1,0,0
SYNSKIN_0025593,1,1,0,0,1,0
SYNSKIN_0030511,0,1,0,1,0,1
SYNSKIN_0025036,0,0,0,1,1,0
SYNSKIN_0024342,0,1,0,1,1,1
SYNSKIN_0029745,0,1,0,0,1,0
SYNSKIN_0027643,0,1,0,1,0,1
SYNSKIN_0028915,1,0,0,0,0,0
SYNSKIN_0033132,0,0,1,1,0,0
SYNSKIN_0025355,1,0,0,0,1,0
SYNSKIN_0031368,1,1,0,0,1,0
SYNSKIN_0031411,0,1,0,1,1,1
SYNSKIN_0033935,0,1,1,1,0,1
SYNSKIN_0026590,1,1,1,0,0,0
SYNSKIN_0034239,0,0,0,1,0,0
SYNSKIN_0024553,0,1,1,1,0,0
SYNSKIN_0032439,1,1,1,1,0,1
SYNSKIN_0033434,1,1,1,0,0,0
SYNSKIN_0033942,1,1,1,1,0,1
SYNSKIN_0031649,1,0,0,0,0,0
SYNSKIN_0032201,1,0,0,1,0,0
SYNSKIN_0031099,1,0,0,1,0,0
SYNSKIN_0027170,1,1,0,1,0,1
SYNSKIN_0027515,1,1,1,0,0,0
SYNSKIN_0025067,1,1,0,1,0,0
SYNSKIN_0028785,0,1,0,1,1,1
SYNSKIN_0025461,0,0,1,1,0,0
SYNSKIN_0031650,0,1,0,1,1,1
SYNSKIN_0029194,0,1,1,1,0,0
SYNSKIN_0030987,0,1,1,0,0,0
SYNSKIN_0032858,0,1,0,0,1,0
SYNSKIN_0030714,1,0,0,0,0,1
SYNSKIN_0031493,1,1,1,1,0,1
SYNSKIN_0029830,0,1,1,1,0,0
SYNSKIN_0025925,0,0,1,0,0,0
SYNSKIN_0024326,1,1,1,0,0,0
SYNSKIN_0028360,1,1,0,1,0,1
SYNSKIN_0025063,1,0,1,0,0,0
SYNSKIN_0028983,0,0,0,1,0,1
SYNSKIN_0034159,0,0,1,0,0,0
SYNSKIN_0031109,0,1,1,1,0,0
SYNSKIN_0024551,1,1,0,0,1,0
SYNSKIN_0032931,1,0,1,0,0,0
SYNSKIN_0027320,0,1,0,0,1,0
SYNSKIN_0028283,0,0,1,1,0,0
